,Year,NOC,MaleMC,Male%MBE,FemaleMC,Female%MBE,W%Male,W%Female
0,1896,AUS,2.0,100.0,0.0,0.0,1.0,0.0
1,1896,AUT,5.0,100.0,0.0,0.0,1.0,0.0
2,1896,DEN,6.0,100.0,0.0,0.0,1.0,0.0
3,1896,FRA,11.0,100.0,0.0,0.0,1.0,0.0
4,1896,GBR,7.0,100.0,0.0,0.0,1.0,0.0
5,1896,GER,33.0,100.0,0.0,0.0,1.0,0.0
6,1896,GRE,52.0,100.0,0.0,0.0,1.0,0.0
7,1896,HUN,6.0,100.0,0.0,0.0,1.0,0.0
8,1896,SUI,3.0,100.0,0.0,0.0,1.0,0.0
9,1896,USA,20.0,100.0,0.0,0.0,1.0,0.0
10,1896,ZZX,6.0,100.0,0.0,0.0,1.0,0.0
11,1900,AUS,5.0,97.8515625,0.0,2.1484375,1.0,0.0
12,1900,AUT,6.0,97.8515625,0.0,2.1484375,1.0,0.0
13,1900,BEL,39.0,97.8515625,0.0,2.1484375,1.0,0.0
14,1900,BOH,1.0,97.8515625,1.0,2.1484375,0.021484375,0.978515625
15,1900,CAN,2.0,97.8515625,0.0,2.1484375,1.0,0.0
16,1900,CUB,2.0,97.8515625,0.0,2.1484375,1.0,0.0
17,1900,DEN,6.0,97.8515625,0.0,2.1484375,1.0,0.0
18,1900,ESP,2.0,97.8515625,0.0,2.1484375,1.0,0.0
19,1900,FRA,184.0,97.8515625,1.0,2.1484375,0.801584158416,0.198415841584
20,1900,GBR,76.0,97.8515625,2.0,2.1484375,0.454842219804,0.545157780196
21,1900,GER,40.0,97.8515625,0.0,2.1484375,1.0,0.0
22,1900,HUN,5.0,97.8515625,0.0,2.1484375,1.0,0.0
23,1900,IND,2.0,97.8515625,0.0,2.1484375,1.0,0.0
24,1900,ITA,4.0,97.8515625,0.0,2.1484375,1.0,0.0
25,1900,NED,20.0,97.8515625,0.0,2.1484375,1.0,0.0
26,1900,NOR,9.0,97.8515625,0.0,2.1484375,1.0,0.0
27,1900,SUI,15.0,97.8515625,0.0,2.1484375,1.0,0.0
28,1900,SWE,1.0,97.8515625,0.0,2.1484375,1.0,0.0
29,1900,USA,51.0,97.8515625,4.0,2.1484375,0.218713450292,0.781286549708
30,1900,ZZX,31.0,97.8515625,3.0,2.1484375,0.184924078091,0.815075921909
31,1904,AUT,1.0,97.4468085106,0.0,2.55319148936,1.0,0.0
32,1904,CAN,35.0,97.4468085106,0.0,2.55319148936,1.0,0.0
33,1904,CUB,9.0,97.4468085106,0.0,2.55319148936,1.0,0.0
34,1904,GBR,2.0,97.4468085106,0.0,2.55319148936,1.0,0.0
35,1904,GER,13.0,97.4468085106,0.0,2.55319148936,1.0,0.0
36,1904,GRE,2.0,97.4468085106,0.0,2.55319148936,1.0,0.0
37,1904,HUN,4.0,97.4468085106,0.0,2.55319148936,1.0,0.0
38,1904,SUI,2.0,97.4468085106,0.0,2.55319148936,1.0,0.0
39,1904,USA,382.0,97.4468085106,12.0,2.55319148936,0.454761904762,0.545238095238
40,1904,ZZX,8.0,97.4468085106,0.0,2.55319148936,1.0,0.0
41,1908,ANZ,19.0,98.1343283582,0.0,1.86567164179,1.0,0.0
42,1908,AUT,1.0,98.1343283582,0.0,1.86567164179,1.0,0.0
43,1908,BEL,31.0,98.1343283582,0.0,1.86567164179,1.0,0.0
44,1908,BOH,5.0,98.1343283582,0.0,1.86567164179,1.0,0.0
45,1908,CAN,51.0,98.1343283582,0.0,1.86567164179,1.0,0.0
46,1908,DEN,15.0,98.1343283582,0.0,1.86567164179,1.0,0.0
47,1908,FIN,29.0,98.1343283582,0.0,1.86567164179,1.0,0.0
48,1908,FRA,35.0,98.1343283582,0.0,1.86567164179,1.0,0.0
49,1908,GBR,336.0,98.1343283582,11.0,1.86567164179,0.367373715285,0.632626284715
50,1908,GER,19.0,98.1343283582,3.0,1.86567164179,0.107466063348,0.892533936652
51,1908,GRE,3.0,98.1343283582,0.0,1.86567164179,1.0,0.0
52,1908,HUN,18.0,98.1343283582,0.0,1.86567164179,1.0,0.0
53,1908,ITA,7.0,98.1343283582,0.0,1.86567164179,1.0,0.0
54,1908,NED,11.0,98.1343283582,0.0,1.86567164179,1.0,0.0
55,1908,NOR,44.0,98.1343283582,0.0,1.86567164179,1.0,0.0
56,1908,RSA,2.0,98.1343283582,0.0,1.86567164179,1.0,0.0
57,1908,RU1,3.0,98.1343283582,0.0,1.86567164179,1.0,0.0
58,1908,SWE,97.0,98.1343283582,1.0,1.86567164179,0.648395721925,0.351604278075
59,1908,USA,63.0,98.1343283582,0.0,1.86567164179,1.0,0.0
60,1912,ANZ,8.0,96.6101694915,2.0,3.38983050847,0.123076923077,0.876923076923
61,1912,AUT,10.0,96.6101694915,4.0,3.38983050847,0.0806451612903,0.91935483871
62,1912,BEL,19.0,96.6101694915,0.0,3.38983050847,1.0,0.0
63,1912,CAN,8.0,96.6101694915,0.0,3.38983050847,1.0,0.0
64,1912,DEN,83.0,96.6101694915,1.0,3.38983050847,0.744394618834,0.255605381166
65,1912,FIN,67.0,96.6101694915,0.0,3.38983050847,1.0,0.0
66,1912,FRA,23.0,96.6101694915,2.0,3.38983050847,0.2875,0.7125
67,1912,GBR,150.0,96.6101694915,10.0,3.38983050847,0.344827586207,0.655172413793
68,1912,GER,46.0,96.6101694915,6.0,3.38983050847,0.21198156682,0.78801843318
69,1912,GRE,2.0,96.6101694915,0.0,3.38983050847,1.0,0.0
70,1912,HUN,30.0,96.6101694915,0.0,3.38983050847,1.0,0.0
71,1912,ITA,21.0,96.6101694915,0.0,3.38983050847,1.0,0.0
72,1912,NED,22.0,96.6101694915,0.0,3.38983050847,1.0,0.0
73,1912,NOR,75.0,96.6101694915,1.0,3.38983050847,0.724637681159,0.275362318841
74,1912,RSA,7.0,96.6101694915,0.0,3.38983050847,1.0,0.0
75,1912,RU1,14.0,96.6101694915,0.0,3.38983050847,1.0,0.0
76,1912,SWE,169.0,96.6101694915,4.0,3.38983050847,0.597173144876,0.402826855124
77,1912,USA,101.0,96.6101694915,0.0,3.38983050847,1.0,0.0
78,1920,AUS,6.0,96.687211094,0.0,3.31278890601,1.0,0.0
79,1920,BEL,188.0,96.687211094,0.0,3.31278890601,1.0,0.0
80,1920,BRA,7.0,96.687211094,0.0,3.31278890601,1.0,0.0
81,1920,CAN,16.0,96.687211094,0.0,3.31278890601,1.0,0.0
82,1920,DEN,74.0,96.687211094,1.0,3.31278890601,0.717151228307,0.282848771693
83,1920,ESP,24.0,96.687211094,0.0,3.31278890601,1.0,0.0
84,1920,EST,3.0,96.687211094,0.0,3.31278890601,1.0,0.0
85,1920,FIN,48.0,96.687211094,1.0,3.31278890601,0.621874058451,0.378125941549
86,1920,FRA,137.0,96.687211094,4.0,3.31278890601,0.53991384841,0.46008615159
87,1920,GBR,93.0,96.687211094,14.0,3.31278890601,0.185404979369,0.814595020631
88,1920,GRE,5.0,96.687211094,0.0,3.31278890601,1.0,0.0
89,1920,ITA,84.0,96.687211094,0.0,3.31278890601,1.0,0.0
90,1920,JPN,3.0,96.687211094,0.0,3.31278890601,1.0,0.0
91,1920,LUX,1.0,96.687211094,0.0,3.31278890601,1.0,0.0
92,1920,NED,48.0,96.687211094,0.0,3.31278890601,1.0,0.0
93,1920,NOR,140.0,96.687211094,1.0,3.31278890601,0.827491408935,0.172508591065
94,1920,NZL,1.0,96.687211094,0.0,3.31278890601,1.0,0.0
95,1920,RSA,21.0,96.687211094,0.0,3.31278890601,1.0,0.0
96,1920,SUI,29.0,96.687211094,0.0,3.31278890601,1.0,0.0
97,1920,SWE,139.0,96.687211094,7.0,3.31278890601,0.404890936188,0.595109063812
98,1920,TCH,9.0,96.687211094,1.0,3.31278890601,0.23568818514,0.76431181486
99,1920,USA,179.0,96.687211094,14.0,3.31278890601,0.30462658804,0.69537341196
100,1924,ARG,11.0,94.2307692308,0.0,5.76923076923,1.0,0.0
101,1924,AUS,10.0,94.2307692308,0.0,5.76923076923,1.0,0.0
102,1924,AUT,4.0,94.2307692308,0.0,5.76923076923,1.0,0.0
103,1924,BEL,38.0,94.2307692308,0.0,5.76923076923,1.0,0.0
104,1924,CAN,20.0,94.2307692308,0.0,5.76923076923,1.0,0.0
105,1924,DEN,10.0,94.2307692308,2.0,5.76923076923,0.234375,0.765625
106,1924,EST,6.0,94.2307692308,0.0,5.76923076923,1.0,0.0
107,1924,FIN,52.0,94.2307692308,0.0,5.76923076923,1.0,0.0
108,1924,FRA,121.0,94.2307692308,1.0,5.76923076923,0.881067961165,0.118932038835
109,1924,GBR,51.0,94.2307692308,15.0,5.76923076923,0.172297297297,0.827702702703
110,1924,HAI,7.0,94.2307692308,0.0,5.76923076923,1.0,0.0
111,1924,HUN,20.0,94.2307692308,0.0,5.76923076923,1.0,0.0
112,1924,ITA,51.0,94.2307692308,0.0,5.76923076923,1.0,0.0
113,1924,JPN,1.0,94.2307692308,0.0,5.76923076923,1.0,0.0
114,1924,NED,25.0,94.2307692308,1.0,5.76923076923,0.604838709677,0.395161290323
115,1924,NOR,26.0,94.2307692308,0.0,5.76923076923,1.0,0.0
116,1924,NZL,1.0,94.2307692308,0.0,5.76923076923,1.0,0.0
117,1924,POL,5.0,94.2307692308,0.0,5.76923076923,1.0,0.0
118,1924,POR,3.0,94.2307692308,0.0,5.76923076923,1.0,0.0
119,1924,ROU,23.0,94.2307692308,0.0,5.76923076923,1.0,0.0
120,1924,RSA,3.0,94.2307692308,0.0,5.76923076923,1.0,0.0
121,1924,SUI,65.0,94.2307692308,0.0,5.76923076923,1.0,0.0
122,1924,SWE,73.0,94.2307692308,7.0,5.76923076923,0.389679715302,0.610320284698
123,1924,TCH,10.0,94.2307692308,0.0,5.76923076923,1.0,0.0
124,1924,URU,22.0,94.2307692308,0.0,5.76923076923,1.0,0.0
125,1924,USA,173.0,94.2307692308,25.0,5.76923076923,0.297591743119,0.702408256881
126,1924,YUG,2.0,94.2307692308,0.0,5.76923076923,1.0,0.0
127,1928,ARG,32.0,86.6197183099,0.0,13.3802816901,1.0,0.0
128,1928,AUS,4.0,86.6197183099,0.0,13.3802816901,1.0,0.0
129,1928,AUT,4.0,86.6197183099,0.0,13.3802816901,1.0,0.0
130,1928,BEL,5.0,86.6197183099,0.0,13.3802816901,1.0,0.0
131,1928,CAN,26.0,86.6197183099,7.0,13.3802816901,0.364575645756,0.635424354244
132,1928,CHI,1.0,86.6197183099,0.0,13.3802816901,1.0,0.0
133,1928,DEN,13.0,86.6197183099,0.0,13.3802816901,1.0,0.0
134,1928,EGY,4.0,86.6197183099,0.0,13.3802816901,1.0,0.0
135,1928,ESP,3.0,86.6197183099,0.0,13.3802816901,1.0,0.0
136,1928,EST,9.0,86.6197183099,0.0,13.3802816901,1.0,0.0
137,1928,FIN,25.0,86.6197183099,0.0,13.3802816901,1.0,0.0
138,1928,FRA,35.0,86.6197183099,1.0,13.3802816901,0.843908629442,0.156091370558
139,1928,GBR,35.0,86.6197183099,20.0,13.3802816901,0.2128,0.7872
140,1928,GER,63.0,86.6197183099,9.0,13.3802816901,0.51953125,0.48046875
141,1928,HAI,1.0,86.6197183099,0.0,13.3802816901,1.0,0.0
142,1928,HUN,20.0,86.6197183099,0.0,13.3802816901,1.0,0.0
143,1928,IND,15.0,86.6197183099,0.0,13.3802816901,1.0,0.0
144,1928,IRL,1.0,86.6197183099,0.0,13.3802816901,1.0,0.0
145,1928,ITA,58.0,86.6197183099,12.0,13.3802816901,0.427463149728,0.572536850272
146,1928,JPN,7.0,86.6197183099,1.0,13.3802816901,0.51953125,0.48046875
147,1928,NED,49.0,86.6197183099,16.0,13.3802816901,0.321145222491,0.678854777509
148,1928,NOR,9.0,86.6197183099,0.0,13.3802816901,1.0,0.0
149,1928,NZL,1.0,86.6197183099,0.0,13.3802816901,1.0,0.0
150,1928,PHI,1.0,86.6197183099,0.0,13.3802816901,1.0,0.0
151,1928,POL,17.0,86.6197183099,1.0,13.3802816901,0.724215246637,0.275784753363
152,1928,RSA,2.0,86.6197183099,4.0,13.3802816901,0.0716981132075,0.928301886792
153,1928,SUI,28.0,86.6197183099,1.0,13.3802816901,0.812213740458,0.187786259542
154,1928,SWE,33.0,86.6197183099,3.0,13.3802816901,0.629518072289,0.370481927711
155,1928,TCH,16.0,86.6197183099,0.0,13.3802816901,1.0,0.0
156,1928,URU,22.0,86.6197183099,0.0,13.3802816901,1.0,0.0
157,1928,USA,64.0,86.6197183099,20.0,13.3802816901,0.330794341676,0.669205658324
158,1928,YUG,12.0,86.6197183099,0.0,13.3802816901,1.0,0.0
159,1932,ARG,4.0,90.243902439,0.0,9.75609756098,1.0,0.0
160,1932,AUS,3.0,90.243902439,2.0,9.75609756098,0.139534883721,0.860465116279
161,1932,AUT,4.0,90.243902439,1.0,9.75609756098,0.301886792453,0.698113207547
162,1932,CAN,32.0,90.243902439,6.0,9.75609756098,0.365714285714,0.634285714286
163,1932,DEN,8.0,90.243902439,1.0,9.75609756098,0.463768115942,0.536231884058
164,1932,ESP,1.0,90.243902439,0.0,9.75609756098,1.0,0.0
165,1932,FIN,29.0,90.243902439,0.0,9.75609756098,1.0,0.0
166,1932,FRA,37.0,90.243902439,0.0,9.75609756098,1.0,0.0
167,1932,GBR,24.0,90.243902439,10.0,9.75609756098,0.206008583691,0.793991416309
168,1932,GER,36.0,90.243902439,2.0,9.75609756098,0.660550458716,0.339449541284
169,1932,HUN,31.0,90.243902439,1.0,9.75609756098,0.770186335404,0.229813664596
170,1932,IND,11.0,90.243902439,0.0,9.75609756098,1.0,0.0
171,1932,IRL,2.0,90.243902439,0.0,9.75609756098,1.0,0.0
172,1932,ITA,77.0,90.243902439,0.0,9.75609756098,1.0,0.0
173,1932,JPN,30.0,90.243902439,1.0,9.75609756098,0.764331210191,0.235668789809
174,1932,LAT,1.0,90.243902439,0.0,9.75609756098,1.0,0.0
175,1932,MEX,2.0,90.243902439,0.0,9.75609756098,1.0,0.0
176,1932,NED,7.0,90.243902439,5.0,9.75609756098,0.131455399061,0.868544600939
177,1932,NZL,2.0,90.243902439,0.0,9.75609756098,1.0,0.0
178,1932,PHI,3.0,90.243902439,0.0,9.75609756098,1.0,0.0
179,1932,POL,17.0,90.243902439,2.0,9.75609756098,0.478873239437,0.521126760563
180,1932,RSA,3.0,90.243902439,2.0,9.75609756098,0.139534883721,0.860465116279
181,1932,SUI,1.0,90.243902439,0.0,9.75609756098,1.0,0.0
182,1932,SWE,31.0,90.243902439,0.0,9.75609756098,1.0,0.0
183,1932,TCH,4.0,90.243902439,0.0,9.75609756098,1.0,0.0
184,1932,URU,1.0,90.243902439,0.0,9.75609756098,1.0,0.0
185,1932,USA,154.0,90.243902439,27.0,9.75609756098,0.381424148607,0.618575851393
186,1936,ARG,10.0,90.4,1.0,9.6,0.515021459227,0.484978540773
187,1936,AUS,1.0,90.4,0.0,9.6,1.0,0.0
188,1936,AUT,49.0,90.4,1.0,9.6,0.83880171184,0.16119828816
189,1936,BEL,12.0,90.4,0.0,9.6,1.0,0.0
190,1936,CAN,17.0,90.4,5.0,9.6,0.265279583875,0.734720416125
191,1936,DEN,4.0,90.4,2.0,9.6,0.175182481752,0.824817518248
192,1936,EGY,5.0,90.4,0.0,9.6,1.0,0.0
193,1936,EST,7.0,90.4,0.0,9.6,1.0,0.0
194,1936,FIN,26.0,90.4,0.0,9.6,1.0,0.0
195,1936,FRA,43.0,90.4,0.0,9.6,1.0,0.0
196,1936,GBR,31.0,90.4,5.0,9.6,0.397011739594,0.602988260406
197,1936,GER,187.0,90.4,23.0,9.6,0.463349163741,0.536650836259
198,1936,HUN,32.0,90.4,10.0,9.6,0.253632760898,0.746367239102
199,1936,IND,19.0,90.4,0.0,9.6,1.0,0.0
200,1936,ITA,70.0,90.4,1.0,9.6,0.881427072403,0.118572927597
201,1936,JPN,20.0,90.4,1.0,9.6,0.679886685552,0.320113314448
202,1936,LAT,2.0,90.4,0.0,9.6,1.0,0.0
203,1936,MEX,16.0,90.4,0.0,9.6,1.0,0.0
204,1936,NED,29.0,90.4,8.0,9.6,0.277955271565,0.722044728435
205,1936,NOR,28.0,90.4,0.0,9.6,1.0,0.0
206,1936,NZL,1.0,90.4,0.0,9.6,1.0,0.0
207,1936,PHI,1.0,90.4,0.0,9.6,1.0,0.0
208,1936,POL,6.0,90.4,3.0,9.6,0.175182481752,0.824817518248
209,1936,POR,3.0,90.4,0.0,9.6,1.0,0.0
210,1936,ROU,2.0,90.4,0.0,9.6,1.0,0.0
211,1936,RSA,1.0,90.4,0.0,9.6,1.0,0.0
212,1936,SUI,47.0,90.4,0.0,9.6,1.0,0.0
213,1936,SWE,34.0,90.4,0.0,9.6,1.0,0.0
214,1936,TCH,9.0,90.4,8.0,9.6,0.106719367589,0.893280632411
215,1936,TUR,2.0,90.4,0.0,9.6,1.0,0.0
216,1936,USA,76.0,90.4,16.0,9.6,0.335294117647,0.664705882353
217,1936,YUG,1.0,90.4,0.0,9.6,1.0,0.0
218,1948,ARG,11.0,88.2063882064,1.0,11.7936117936,0.595264937993,0.404735062007
219,1948,AUS,8.0,88.2063882064,8.0,11.7936117936,0.117936117936,0.882063882064
220,1948,AUT,0.0,88.2063882064,4.0,11.7936117936,0.0,1.0
221,1948,BEL,14.0,88.2063882064,0.0,11.7936117936,1.0,0.0
222,1948,BRA,12.0,88.2063882064,0.0,11.7936117936,1.0,0.0
223,1948,CAN,2.0,88.2063882064,4.0,11.7936117936,0.0626631853786,0.937336814621
224,1948,CUB,2.0,88.2063882064,0.0,11.7936117936,1.0,0.0
225,1948,DEN,38.0,88.2063882064,11.0,11.7936117936,0.315953576996,0.684046423004
226,1948,EGY,5.0,88.2063882064,0.0,11.7936117936,1.0,0.0
227,1948,ESP,3.0,88.2063882064,0.0,11.7936117936,1.0,0.0
228,1948,FIN,28.0,88.2063882064,1.0,11.7936117936,0.789195537287,0.210804462713
229,1948,FRA,64.0,88.2063882064,4.0,11.7936117936,0.681455190772,0.318544809228
230,1948,GBR,51.0,88.2063882064,5.0,11.7936117936,0.576950271035,0.423049728965
231,1948,HUN,49.0,88.2063882064,11.0,11.7936117936,0.373274083479,0.626725916521
232,1948,IND,20.0,88.2063882064,0.0,11.7936117936,1.0,0.0
233,1948,IRI,1.0,88.2063882064,0.0,11.7936117936,1.0,0.0
234,1948,ITA,61.0,88.2063882064,2.0,11.7936117936,0.803071859572,0.196928140428
235,1948,JAM,3.0,88.2063882064,0.0,11.7936117936,1.0,0.0
236,1948,KOR,2.0,88.2063882064,0.0,11.7936117936,1.0,0.0
237,1948,MEX,9.0,88.2063882064,0.0,11.7936117936,1.0,0.0
238,1948,NED,28.0,88.2063882064,14.0,11.7936117936,0.210989010989,0.789010989011
239,1948,NOR,18.0,88.2063882064,0.0,11.7936117936,1.0,0.0
240,1948,PAN,2.0,88.2063882064,0.0,11.7936117936,1.0,0.0
241,1948,PER,1.0,88.2063882064,0.0,11.7936117936,1.0,0.0
242,1948,POL,1.0,88.2063882064,0.0,11.7936117936,1.0,0.0
243,1948,POR,5.0,88.2063882064,0.0,11.7936117936,1.0,0.0
244,1948,PUR,1.0,88.2063882064,0.0,11.7936117936,1.0,0.0
245,1948,RSA,4.0,88.2063882064,0.0,11.7936117936,1.0,0.0
246,1948,SRI,1.0,88.2063882064,0.0,11.7936117936,1.0,0.0
247,1948,SUI,32.0,88.2063882064,0.0,11.7936117936,1.0,0.0
248,1948,SWE,72.0,88.2063882064,1.0,11.7936117936,0.905897771953,0.0941022280472
249,1948,TCH,12.0,88.2063882064,8.0,11.7936117936,0.167053364269,0.832946635731
250,1948,TRI,1.0,88.2063882064,0.0,11.7936117936,1.0,0.0
251,1948,TUR,12.0,88.2063882064,0.0,11.7936117936,1.0,0.0
252,1948,URU,3.0,88.2063882064,0.0,11.7936117936,1.0,0.0
253,1948,USA,126.0,88.2063882064,22.0,11.7936117936,0.433672737703,0.566327262297
254,1948,YUG,16.0,88.2063882064,0.0,11.7936117936,1.0,0.0
255,1952,ARG,6.0,84.3644544432,0.0,15.6355455568,1.0,0.0
256,1952,AUS,16.0,84.3644544432,4.0,15.6355455568,0.425727411945,0.574272588055
257,1952,AUT,2.0,84.3644544432,1.0,15.6355455568,0.270428015564,0.729571984436
258,1952,BEL,7.0,84.3644544432,0.0,15.6355455568,1.0,0.0
259,1952,BRA,3.0,84.3644544432,0.0,15.6355455568,1.0,0.0
260,1952,BUL,1.0,84.3644544432,0.0,15.6355455568,1.0,0.0
261,1952,CAN,4.0,84.3644544432,0.0,15.6355455568,1.0,0.0
262,1952,CHI,4.0,84.3644544432,0.0,15.6355455568,1.0,0.0
263,1952,DEN,7.0,84.3644544432,2.0,15.6355455568,0.393449251921,0.606550748079
264,1952,EGY,1.0,84.3644544432,0.0,15.6355455568,1.0,0.0
265,1952,ESP,1.0,84.3644544432,0.0,15.6355455568,1.0,0.0
266,1952,FIN,39.0,84.3644544432,1.0,15.6355455568,0.878463782207,0.121536217793
267,1952,FRA,38.0,84.3644544432,1.0,15.6355455568,0.875663129973,0.124336870027
268,1952,GBR,24.0,84.3644544432,7.0,15.6355455568,0.388539482879,0.611460517121
269,1952,GER,33.0,84.3644544432,7.0,15.6355455568,0.466300701433,0.533699298567
270,1952,HUN,68.0,84.3644544432,33.0,15.6355455568,0.276358107713,0.723641892287
271,1952,IND,15.0,84.3644544432,0.0,15.6355455568,1.0,0.0
272,1952,IRI,7.0,84.3644544432,0.0,15.6355455568,1.0,0.0
273,1952,IRL,1.0,84.3644544432,0.0,15.6355455568,1.0,0.0
274,1952,ITA,52.0,84.3644544432,1.0,15.6355455568,0.905991476561,0.0940085234395
275,1952,JAM,8.0,84.3644544432,0.0,15.6355455568,1.0,0.0
276,1952,JPN,12.0,84.3644544432,0.0,15.6355455568,1.0,0.0
277,1952,KOR,2.0,84.3644544432,0.0,15.6355455568,1.0,0.0
278,1952,LIB,2.0,84.3644544432,0.0,15.6355455568,1.0,0.0
279,1952,LUX,1.0,84.3644544432,0.0,15.6355455568,1.0,0.0
280,1952,MEX,1.0,84.3644544432,0.0,15.6355455568,1.0,0.0
281,1952,NED,11.0,84.3644544432,7.0,15.6355455568,0.225549491075,0.774450508925
282,1952,NOR,12.0,84.3644544432,1.0,15.6355455568,0.68982630273,0.31017369727
283,1952,NZL,1.0,84.3644544432,2.0,15.6355455568,0.08480780964,0.91519219036
284,1952,POL,4.0,84.3644544432,0.0,15.6355455568,1.0,0.0
285,1952,POR,2.0,84.3644544432,0.0,15.6355455568,1.0,0.0
286,1952,ROU,4.0,84.3644544432,0.0,15.6355455568,1.0,0.0
287,1952,RSA,11.0,84.3644544432,3.0,15.6355455568,0.404604392696,0.595395607304
288,1952,SUI,33.0,84.3644544432,0.0,15.6355455568,1.0,0.0
289,1952,SWE,62.0,84.3644544432,8.0,15.6355455568,0.589547133671,0.410452866329
290,1952,TCH,16.0,84.3644544432,9.0,15.6355455568,0.247827055939,0.752172944061
291,1952,TRI,2.0,84.3644544432,0.0,15.6355455568,1.0,0.0
292,1952,TUR,3.0,84.3644544432,0.0,15.6355455568,1.0,0.0
293,1952,URS,80.0,84.3644544432,37.0,15.6355455568,0.286081811165,0.713918188835
294,1952,URU,14.0,84.3644544432,0.0,15.6355455568,1.0,0.0
295,1952,USA,115.0,84.3644544432,15.0,15.6355455568,0.586928584542,0.413071415458
296,1952,VEN,1.0,84.3644544432,0.0,15.6355455568,1.0,0.0
297,1952,YUG,24.0,84.3644544432,0.0,15.6355455568,1.0,0.0
298,1956,ARG,2.0,83.5028248588,0.0,16.4971751412,1.0,0.0
299,1956,AUS,42.0,83.5028248588,19.0,16.4971751412,0.303970653844,0.696029346156
300,1956,AUT,4.0,83.5028248588,0.0,16.4971751412,1.0,0.0
301,1956,BAH,2.0,83.5028248588,0.0,16.4971751412,1.0,0.0
302,1956,BEL,2.0,83.5028248588,0.0,16.4971751412,1.0,0.0
303,1956,BRA,1.0,83.5028248588,0.0,16.4971751412,1.0,0.0
304,1956,BUL,18.0,83.5028248588,0.0,16.4971751412,1.0,0.0
305,1956,CAN,18.0,83.5028248588,1.0,16.4971751412,0.780516780517,0.219483219483
306,1956,CHI,3.0,83.5028248588,1.0,16.4971751412,0.372132540357,0.627867459643
307,1956,DEN,4.0,83.5028248588,3.0,16.4971751412,0.20849696537,0.79150303463
308,1956,EUA,40.0,83.5028248588,17.0,16.4971751412,0.317339564201,0.682660435799
309,1956,FIN,26.0,83.5028248588,0.0,16.4971751412,1.0,0.0
310,1956,FRA,31.0,83.5028248588,1.0,16.4971751412,0.859639126306,0.140360873694
311,1956,GBR,36.0,83.5028248588,9.0,16.4971751412,0.44142101285,0.55857898715
312,1956,GRE,1.0,83.5028248588,0.0,16.4971751412,1.0,0.0
313,1956,HUN,46.0,83.5028248588,18.0,16.4971751412,0.335498051753,0.664501948247
314,1956,IND,17.0,83.5028248588,0.0,16.4971751412,1.0,0.0
315,1956,IRI,5.0,83.5028248588,0.0,16.4971751412,1.0,0.0
316,1956,IRL,5.0,83.5028248588,0.0,16.4971751412,1.0,0.0
317,1956,ISL,1.0,83.5028248588,0.0,16.4971751412,1.0,0.0
318,1956,ITA,46.0,83.5028248588,0.0,16.4971751412,1.0,0.0
319,1956,JPN,24.0,83.5028248588,0.0,16.4971751412,1.0,0.0
320,1956,KOR,2.0,83.5028248588,0.0,16.4971751412,1.0,0.0
321,1956,MEX,2.0,83.5028248588,0.0,16.4971751412,1.0,0.0
322,1956,NOR,3.0,83.5028248588,0.0,16.4971751412,1.0,0.0
323,1956,NZL,3.0,83.5028248588,0.0,16.4971751412,1.0,0.0
324,1956,PAK,14.0,83.5028248588,0.0,16.4971751412,1.0,0.0
325,1956,POL,12.0,83.5028248588,7.0,16.4971751412,0.252996389892,0.747003610108
326,1956,ROU,11.0,83.5028248588,8.0,16.4971751412,0.213620643788,0.786379356212
327,1956,RSA,3.0,83.5028248588,4.0,16.4971751412,0.129051266942,0.870948733058
328,1956,SUI,3.0,83.5028248588,0.0,16.4971751412,1.0,0.0
329,1956,SWE,27.0,83.5028248588,7.0,16.4971751412,0.432473944048,0.567526055952
330,1956,TCH,5.0,83.5028248588,2.0,16.4971751412,0.330615942029,0.669384057971
331,1956,TUR,7.0,83.5028248588,0.0,16.4971751412,1.0,0.0
332,1956,URS,140.0,83.5028248588,29.0,16.4971751412,0.48816603377,0.51183396623
333,1956,URU,12.0,83.5028248588,0.0,16.4971751412,1.0,0.0
334,1956,USA,98.0,83.5028248588,20.0,16.4971751412,0.491886688669,0.508113311331
335,1956,YUG,23.0,83.5028248588,0.0,16.4971751412,1.0,0.0
336,1960,ARG,4.0,83.5600907029,0.0,16.4399092971,1.0,0.0
337,1960,AUS,25.0,83.5600907029,11.0,16.4399092971,0.308983975452,0.691016024548
338,1960,AUT,3.0,83.5600907029,0.0,16.4399092971,1.0,0.0
339,1960,BEL,4.0,83.5600907029,0.0,16.4399092971,1.0,0.0
340,1960,BRA,13.0,83.5600907029,0.0,16.4399092971,1.0,0.0
